Country,Year,Energy,Industrial_Processes_and_Product_Use,Agriculture,LULUCF,Waste_management,Other_Sector,Total (with LULUCF),ind_CO2 - Indirect CO2
France,1996-01-01,193845.26161750001,11367.576743333333,20929.955965,-16054.1855425,5938.7506300000005,0.0,102327.48015111109,0.0
France,1997-01-01,189876.6600275,11587.878448888889,21059.446807500004,-16035.563832499998,5928.775540000001,0.0,100845.35335555555,0.0
France,1998-01-01,199202.91852500002,11156.846487777779,21029.967747500003,-16921.4808725,6012.5336925,0.0,104189.70830777778,0.0
France,1999-01-01,197391.438335,10781.467707777776,21140.9380525,-18411.343585000002,6050.14779,0.0,102413.10352666667,0.0
France,2000-01-01,194186.66535499998,10655.405883333335,21582.6040775,-9817.352905,6164.4990575,0.0,104929.36836555554,0.0
France,2001-01-01,196822.0262925,10641.331356666666,21446.263452500003,-15738.504899999998,6195.2230075,0.0,103408.00151222221,0.0
France,2002-01-01,194170.54400249998,10904.815886666669,21098.7801025,-19888.2874775,6223.518855,0.0,100506.84054222221,0.0
France,2003-01-01,197614.03083749997,11086.155687777778,20407.071649999998,-21388.586857500002,6232.8993125,0.0,101248.56232777776,0.0
France,2004-01-01,197430.633665,11098.402104444445,20485.2901875,-22944.79296,6128.854645,0.0,100476.17345333332,0.0
France,2005-01-01,198929.3604575,11083.633930000002,20202.882529999995,-23424.1080575,6092.3694175,0.0,100772.74697333334,0.0
France,2006-01-01,193812.24737750003,10936.134456666665,20086.768760000003,-24377.857772499996,6066.40338,0.0,97863.93967555556,0.0
France,2007-01-01,188146.40876,11089.485123333334,20319.819842500005,-24568.32012,5942.76275,0.0,95463.11678222223,0.0
France,2008-01-01,185189.48988500002,10719.936931111113,20499.595487499995,-24688.154722499996,5908.337707500001,0.0,93790.72286666668,0.0
France,2009-01-01,178952.385035,9707.316932222222,20316.146490000003,-19770.037372500003,5741.1139325,0.0,92036.03163444444,0.0
France,2010-01-01,181819.987775,10225.133432222221,19990.742400000003,-19677.816362499998,5795.3736625,0.0,93748.81675333335,0.0
France,2011-01-01,168498.7594975,10211.605573333332,19828.2699525,-18774.926317500005,5677.46652,0.0,88091.4143088889,0.0
France,2012-01-01,170114.40769,9803.922054444445,19823.3297475,-19203.7736175,5460.98926,0.0,88112.79009444444,0.0
France,2013-01-01,171007.32241999998,9840.691614444446,19677.43755,-20281.4282575,5341.864055,0.0,87949.66751,0.0
France,2014-01-01,154954.33500750002,9731.944815555553,20214.21575,-16980.0066525,5341.0252425,0.0,82411.75341222223,0.0
France,2015-01-01,157896.18774499997,9544.731536666668,20171.9766375,-14356.972477500001,5009.2681075,0.0,84531.60265333334,0.0
France,2016-01-01,159270.32784500002,9540.664492222222,19860.092605,-15624.55295,4926.6588575,0.0,84399.5650977778,0.0
France,2017-01-01,161446.1842125,9427.542715555554,19948.945884999997,-14401.47234,5054.838317499999,0.0,85893.54097111111,0.0
France,2018-01-01,154408.35469500002,8916.5427,19608.5599,-13922.3781025,4857.425410000001,0.0,82228.52576888888,0.0
Germany,1990-01-01,507040.69002999994,18664.29036888889,21084.143635,-14809.846425,9945.333517500001,0.0,251224.4329255556,0.0
Germany,1991-01-01,489246.1105525,17772.70807777778,19022.101552499997,-13484.2780875,10304.084682499999,0.0,242256.27194444436,0.0
Germany,1992-01-01,465684.3744875,17554.527049999997,18385.453905000002,-13848.93043,10454.299265,0.0,231187.9480422222,0.0
Germany,1993-01-01,460943.99117500003,18054.691292222225,18106.2416675,-13802.336067500002,10406.1340225,0.0,229456.48275666664,0.0
Germany,1994-01-01,450587.40797500004,19044.95490888889,17590.22411,-15377.8771025,10199.05349,0.0,224822.20311666664,0.0
Germany,1995-01-01,450110.16360250005,18873.419216666665,17992.6210975,-15655.20608,9944.68863,0.0,224381.09354777777,0.0
Germany,1996-01-01,460842.26642,18314.59747333333,18093.718085,-15673.99346,9566.776285,0.0,228460.71629,0.0
Germany,1997-01-01,445296.09502499993,18674.272660000002,17848.589372500002,-16205.341622499998,8799.266355,0.0,221224.76560666668,0.0
Germany,1998-01-01,441182.1564600001,17028.184977777775,17978.949585000002,-16345.4486875,8243.420767500002,0.0,217498.8863677778,0.0
Germany,1999-01-01,428685.32487749995,15690.637984444445,18117.66653,-16920.3875825,7816.44636,0.0,210223.54917555553,0.0
Germany,2000-01-01,427638.4103725,16377.168895555556,18146.3142525,-18046.537379999998,7408.778532500001,0.0,209775.82035111112,0.0
Germany,2001-01-01,438432.4335525,15430.526678888884,18011.3508325,-17212.178302499997,6975.109522500001,0.0,213744.62250111112,0.0
Germany,2002-01-01,430621.3062975,15095.645338888891,17456.390575,-3495.1184225,6614.363925,0.0,215627.6197311111,0.0
Germany,2003-01-01,428612.0336675,16064.365506666663,17169.140277500002,-4427.990500000001,6221.37877,0.0,214986.39315777775,0.0
Germany,2004-01-01,420868.968625,16345.713694444441,17138.335815000002,-5848.340539999999,5881.5246725,0.0,211030.37528333336,0.0
Germany,2005-01-01,411130.16270000004,15788.607906666668,16984.394604999998,-7133.5346925,5528.68278,0.0,205348.47697111106,0.0
Germany,2006-01-01,416354.046195,15846.160062222221,16778.2393325,-8870.8917275,5060.098262500001,0.0,206655.71208888886,0.0
Germany,2007-01-01,403509.09931,15824.801764444448,16689.021425,-8690.3017975,4719.3487375,0.0,200814.65406333332,0.0
Germany,2008-01-01,406335.5430075,15147.235472222217,17244.313790000004,-10911.2507925,4399.395625000001,0.0,200510.79174999997,0.0
Germany,2009-01-01,377735.91241250007,13456.58266,17072.66599,-11136.336519999999,4081.5206325,0.0,185791.58821999998,0.0
Germany,2010-01-01,396596.56992250006,13649.075627777776,16841.894777499998,-10327.91366,3788.129015,0.0,194492.93342777775,0.0
Germany,2011-01-01,384779.2028425,13660.179234444446,17328.165775,-9941.4294675,3585.1250125,0.0,189549.54108555554,0.0
Germany,2012-01-01,387796.89243500005,13500.063124444445,17219.206915,-14923.2574675,3384.40566,0.0,188378.83980777778,0.0
Germany,2013-01-01,396493.38846,13444.433006666666,17561.7400925,-14230.636862500001,3187.0719175000004,0.0,192560.6834988889,0.0
Germany,2014-01-01,376819.9406325,13430.003293333331,17967.298310000002,-14561.5548175,3031.0996675,0.0,183766.35164555558,0.0
Germany,2015-01-01,379176.893205,13200.798469999998,18122.9401175,-14329.221092500002,2899.8525575,0.0,184698.78282,0.0
Germany,2016-01-01,380670.3831675,13621.470238888889,17675.749095,-14328.3048425,2783.299155,0.0,185533.0820488889,0.0
Germany,2017-01-01,371992.79294,14404.197283333333,17605.21197,-13864.5795425,2649.76769,0.0,182574.50530888888,0.0
Germany,2018-01-01,356210.1087025,14222.391241111114,16968.687465,-14050.781122500002,2521.334845,0.0,174955.43563666663,0.0
Greece,1990-01-01,77026.70937000001,11277.14158,10140.244859999999,-2107.90515,4864.8092799999995,0.0,101200.99995,0.0
Greece,1991-01-01,77145.94373,11213.5888,10163.65243,-2305.09742,4840.609820000001,0.0,101058.69736,0.0
Greece,1992-01-01,79136.51999,10644.272159999999,9889.26487,-2388.77445,4938.9871,0.0,102220.26968,0.0
Greece,1993-01-01,78787.36611,11095.234690000001,9336.93035,-2848.77324,4990.98878,0.0,101361.74669,0.0
Greece,1994-01-01,81025.24327,11686.776670000001,9140.38795,-2586.51699,5143.7570000000005,0.0,104409.6479,0.0
Greece,1995-01-01,81090.93102,13603.11112,9487.90065,-2872.3677399999997,5150.99586,0.0,106460.57092,0.0
Greece,1996-01-01,83307.38243,14371.563880000002,9549.51263,-2295.0693699999997,5250.3787600000005,0.0,110183.76834000001,0.0
Greece,1997-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,1990-01-01,24909.651746666666,1260.0584924999998,91.44142666666666,-724.8380900000001,61.51526666666666,0.0,10386.72237625,0.0
Greece,1991-01-01,24934.530029999998,1275.2809175,90.78857666666666,-779.95075,61.144663333333334,0.0,10390.22311125,0.0
Greece,1992-01-01,25582.12473,1198.9075525,88.83301,-829.1799166666666,62.41246666666666,0.0,10537.97891,0.0
Greece,1993-01-01,25461.40958333333,1260.87936625,84.22230333333334,-979.3780233333333,63.08869000000001,0.0,10496.882824999997,0.0
Greece,1994-01-01,26185.763850000003,1337.67733,82.22122,-890.22636,65.05514666666667,0.0,10878.732528749999,0.0
Greece,1995-01-01,26203.085496666667,1577.60908375,85.61556666666667,-974.2274000000001,65.12096999999999,0.0,11094.957067500001,0.0
Greece,1996-01-01,26923.110356666668,1658.6204425000003,86.23536666666666,-776.0893833333333,66.42906333333333,0.0,11521.0024675,0.0
Greece,1997-01-01,43282.66795,3190.8891111111107,2430.35245,-989.8822725,1352.519935,0.0,23668.95935888889,0.0
Greece,1998-01-01,45611.173785000006,3366.7830999999996,2424.1176,-922.0568949999999,1398.8967375,0.0,24927.73031333334,0.0
Greece,1999-01-01,45324.6035575,3549.7336477777776,2405.3174550000003,-1274.6288875,1386.8345375000001,0.0,24812.901053333335,0.0
Greece,2000-01-01,47728.541272500006,3278.219365555555,2348.5409075000002,-1027.2134175,1389.5982825,0.0,25695.760274444445,0.0
Greece,2001-01-01,48930.23115,3157.7975166666665,2344.5531875,-1216.0409324999998,1186.4399575000002,0.0,25933.43456666667,0.0
Greece,2002-01-01,48828.9840425,3201.665602222223,2350.7819650000006,-1389.8374024999998,1174.7335050000002,0.0,25852.626538888886,0.0
Greece,2003-01-01,50776.7462425,3153.7376355555557,2342.1964749999997,-1256.6904675,1207.2917249999998,0.0,26740.201625555557,0.0
Greece,2004-01-01,51015.6635525,3190.3181,2352.52814,-1237.4122624999998,1209.118595,0.0,26896.939443333333,0.0
Greece,2005-01-01,52922.282925,3355.2492322222224,2300.7613100000003,-1647.6616000000001,1234.7553249999999,0.0,27715.310545555556,0.0
Greece,2006-01-01,52289.9932875,2769.756997777778,2276.1098524999998,-1659.6170849999999,1279.2374275000002,0.0,26852.30076777778,0.0
Greece,2007-01-01,53404.366482499994,2867.0982166666668,2309.9660025,-819.2963175,1233.4603849999999,0.0,27813.096684444445,0.0
Greece,2008-01-01,51974.950175000005,2828.250677777778,2243.6555175,-1493.1520875,1237.3211849999998,0.0,26811.706138888887,0.0
Greece,2009-01-01,49529.004929999996,2449.449181111111,2187.7015275,-1534.67943,1166.9056524999999,0.0,25271.197042222222,0.0
Greece,2010-01-01,45987.370467500004,2551.5120344444445,2270.1769850000005,-1529.8397699999998,1238.54176,0.0,23869.845117777782,0.0
Greece,2011-01-01,45417.003914999994,2249.7569766666666,2208.1075550000005,-1574.1200675,1178.1464725,0.0,23240.484921111114,0.0
Greece,2012-01-01,43571.01303749999,2450.211512222222,2175.2020700000003,-1558.374625,1118.5017825000002,0.0,22586.363632222223,0.0
Greece,2013-01-01,38454.1286575,2640.82107,2158.6701675,-799.0441925,1144.30891,0.0,20844.40486777778,0.0
Greece,2014-01-01,36752.51466,2720.765897777778,2052.32835,-69.037755,1160.086865,0.0,20452.27350777778,0.0
Greece,2015-01-01,35117.6460075,2647.696504444445,2015.5553325,-1866.057125,1155.68115,0.0,18835.61888666667,0.0
Greece,2016-01-01,33092.04677,2761.22012,2017.9575800000002,-1748.4582825,1171.9546725,0.0,18109.442671111115,0.0
Greece,2017-01-01,34700.611334999994,2825.2805266666664,2027.796015,-1612.9189099999999,1205.85496,0.0,18968.099819999996,0.0
Greece,2018-01-01,33234.99607750001,2734.98864,2000.6619625,-1497.516425,1231.9647125,0.0,18277.25811888889,0.0
Hungary,1990-01-01,33357.256,2264.681074444444,2643.8192475,-1323.8802075,978.6060225,0.0,18111.703767777777,0.0
Hungary,1991-01-01,32633.860789999995,1605.2759266666667,2231.2407924999998,-1041.2377875,998.2071875,0.0,17081.751917777776,0.0
Hungary,1992-01-01,29232.9757875,1298.6217944444443,1910.3641750000002,-1378.7403700000002,1009.0856849999999,0.0,14975.815252222217,0.0
Hungary,1993-01-01,29661.2352675,1439.1379544444444,1681.2225749999998,-2611.0555974999997,1021.1344774999999,0.0,14662.487607777779,0.0
Hungary,1994-01-01,28408.189550000003,1699.505171111111,1641.7647299999999,-3021.2859125000004,1030.29895,0.0,14170.157311111112,0.0
Hungary,1995-01-01,28058.4250025,1675.2292944444443,1560.33924,-2913.951055,1041.3123775000001,0.0,14006.840655555554,0.0
Hungary,1996-01-01,28962.68664,1692.4179922222222,1562.7276725,-1056.18328,1044.0097150000001,0.0,15253.858325555555,0.0
Hungary,1997-01-01,28518.8146875,1561.3922988888887,1553.43115,-1235.91018,1056.32683,0.0,14847.020072222225,0.0
Hungary,1998-01-01,28396.488952500004,1507.9824244444444,1601.9298575,-1850.4221874999998,1067.840805,0.0,14492.799060000001,0.0
Hungary,1999-01-01,28650.817752500003,1514.4933700000001,1619.3978975,-760.6712875000001,1083.6863025000002,0.0,15111.484779999995,0.0
Hungary,2000-01-01,26836.2690625,1638.5286622222222,1590.57575,-359.346705,1101.084255,0.0,14602.343045555557,0.0
Hungary,2001-01-01,27774.796010000002,1603.198357777778,1639.4409899999998,-1177.826665,1100.8953075000002,0.0,14642.000864444442,0.0
Hungary,2002-01-01,27207.8028775,1549.6514355555557,1649.5973775,-883.16461,1119.1473725,0.0,14480.043886666666,0.0
Hungary,2003-01-01,28647.774789999996,1569.0305777777778,1609.2142924999998,-2120.1093874999997,1130.6647475000002,0.0,14576.82810777778,0.0
Hungary,2004-01-01,27780.965292499997,1684.846183333333,1683.7972674999999,-1648.924765,1121.3225775000003,0.0,14545.806350000003,0.0
Hungary,2005-01-01,27543.60288,1828.5098566666666,1597.9598374999998,-2856.1768425,1115.2035425000001,0.0,14006.549598888889,0.0
Hungary,2006-01-01,27193.27589,1763.5701833333335,1589.8398049999998,-1736.5508475000001,1099.432485,0.0,14272.90233,0.0
Hungary,2007-01-01,26460.839374999996,1776.8600544444446,1583.7637775,-1904.0834175,1114.2827799999998,0.0,13890.105617777777,0.0
Hungary,2008-01-01,26111.287637499998,1600.3424866666664,1578.1277349999998,-2765.63827,1107.8514525,0.0,13169.955176666666,0.0
Hungary,2009-01-01,23747.1714175,1374.556201111111,1489.5441074999999,-2005.1497200000001,1113.6664625,0.0,12194.659432222223,0.0
Hungary,2010-01-01,23879.1395375,1417.937917777778,1471.06599,-2175.2990800000002,1107.7925850000001,0.0,12210.24860111111,0.0
Hungary,2011-01-01,22983.037045,1436.5814144444446,1530.90276,-1978.1086725,1065.7252925,0.0,11926.16205,0.0
Hungary,2012-01-01,21396.779124999997,1322.084098888889,1543.6321575000002,-2352.9100025000002,1065.82536,0.0,10945.784831111112,0.0
Hungary,2013-01-01,20188.2977825,1194.02005,1653.119105,-1861.5562899999998,1005.1909975000002,0.0,10520.709648888887,0.0
Hungary,2014-01-01,19966.2500975,1407.2905999999998,1714.8378349999998,-2592.0024975,985.1833399999999,0.0,10329.187829999999,0.0
Hungary,2015-01-01,21181.255352499997,1601.9579277777777,1778.1616850000003,-2880.013325,940.90449,0.0,10944.317128888888,0.0
Hungary,2016-01-01,21736.023699999998,1413.4659977777776,1857.3288075000003,-2277.4013575,905.9025875000001,0.0,11289.84544,0.0
Hungary,2017-01-01,22526.283552500005,1608.5375633333335,1863.6731824999997,-2604.0408875,915.3228999999999,0.0,11697.977006666666,0.0
Hungary,2018-01-01,22385.698267500004,1552.1279933333333,1870.7487475,-2342.6793825000004,905.1676250000002,0.0,11693.876994444443,0.0
Iceland,1990-01-01,925.7469075000001,206.82160555555552,173.68164499999997,3778.9831575,60.83555000000001,0.0,2402.0426088888885,0.0
Iceland,1991-01-01,883.1238549999999,180.35494777777774,168.94072500000001,3773.0096175000003,62.9555525,0.0,2352.812615555556,0.0
Iceland,1992-01-01,954.5841825,129.92771555555555,164.5924575,3764.175884999999,66.8302125,0.0,2330.008931111111,0.0
Iceland,1993-01-01,1010.1660774999999,120.18880555555555,165.2678425,3760.6755599999997,70.62926999999999,0.0,2345.4060322222226,0.0
Iceland,1994-01-01,980.2118274999999,112.58062333333334,166.6472875,3744.4038975000003,72.492285,0.0,2318.694087777778,0.0
Iceland,1995-01-01,1024.6508625,120.27734333333332,160.9837975,3737.3493225,75.94395749999998,0.0,2342.0230933333337,0.0
Iceland,1996-01-01,1053.02906,113.72543888888887,164.09515750000003,3731.8107225,79.75942500000001,0.0,2348.7007133333336,0.0
Iceland,1997-01-01,1072.2385425,142.3808222222222,162.38607000000002,3727.1900425,81.92914750000001,0.0,2384.044734444444,0.0
Iceland,1998-01-01,1069.060405,175.70049999999998,165.12903999999997,3724.6140000000005,79.9572025,0.0,2415.149677777778,0.0
Iceland,1999-01-01,1098.6122225,209.64560111111112,166.1631,3726.13247,81.9678725,0.0,2464.257006666667,0.0
Iceland,2000-01-01,1090.0764649999999,221.52389444444444,161.6773375,3730.2473625000002,85.0842975,0.0,2473.5618811111112,0.0
Iceland,2001-01-01,1033.0404674999997,220.68788,161.91571999999996,3732.3296325,87.50569999999999,0.0,2449.4841111111114,0.0
Iceland,2002-01-01,1087.0503925,219.60258888888885,157.8721775,3741.212285,90.66787000000001,0.0,2475.959354444444,0.0
Iceland,2003-01-01,1082.1562250000002,215.83382222222224,156.55885500000002,3735.6526625,89.2025775,0.0,2466.3095200000007,0.0
Iceland,2004-01-01,1130.934765,216.62398222222225,154.36700500000003,3735.394759999999,91.02411,0.0,2488.499822222222,0.0
Iceland,2005-01-01,1073.799005,210.70487666666665,155.713415,3737.235855,86.9563825,0.0,2456.7958344444446,0.0
Iceland,2006-01-01,1106.77168,315.80959222222225,162.19613249999998,3766.8657675,94.18848,0.0,2595.8193966666663,0.0
Iceland,2007-01-01,1179.9242,344.79634333333337,167.03489750000003,3775.28354,95.7524125,0.0,2663.9052555555554,0.0
Iceland,2008-01-01,1115.4153724999999,462.77440111111105,170.59335000000002,3782.7232025,90.72063750000001,0.0,2755.864425555555,0.0
Iceland,2009-01-01,1066.2788975,416.6647822222222,166.589645,3767.3058224999995,87.31910250000001,0.0,2677.7729899999995,0.0
Iceland,2010-01-01,1023.1798274999999,423.88845555555554,162.2345975,3753.74315,85.5312725,0.0,2657.0834999999997,0.0
Iceland,2011-01-01,949.95971,406.38012000000003,162.11867,3738.5233074999996,80.3261775,0.0,2597.9036133333334,0.0
Iceland,2012-01-01,923.3855900000001,423.04882333333325,163.149765,3733.3420050000004,74.81882,0.0,2598.4693500000008,0.0
Iceland,2013-01-01,905.681045,432.02954666666665,160.42528249999998,3723.9495925,77.48017749999998,0.0,2595.378921111112,0.0
Iceland,2014-01-01,910.4210324999999,428.55700222222225,172.6479825,3709.8257275000005,75.14325000000001,0.0,2592.1294422222218,0.0
Iceland,2015-01-01,921.9385999999998,443.3738911111111,169.68503499999997,3695.4178675,75.1084,0.0,2604.3294044444447,0.0
Iceland,2016-01-01,909.63787,440.9300888888889,170.8138775,3680.6413900000002,71.64914,0.0,2588.8155433333336,0.0
Iceland,2017-01-01,930.7978375,449.53943111111107,171.62326,3652.2721275,70.65656249999999,0.0,2594.1393399999997,0.0
Iceland,2018-01-01,952.3883549999999,449.4915688888889,164.15344750000003,3641.2927250000002,73.26172500000001,0.0,2596.645458888889,0.0
Ireland,1990-01-01,0.8575299999999999,6.339379999999999,236.544835,2163.666735,47.92111500000001,0.0,5333.169649999999,0.0
Ireland,1991-01-01,15507.504840000001,314.5175114285715,218.01573499999998,2055.55258,47.97832,0.0,5408.532217142858,0.0
Ireland,1992-01-01,15482.491735,303.9850785714285,197.31247000000002,1939.2900149999998,48.334595,0.0,5351.821884285715,0.0
Ireland,1993-01-01,15568.389065,305.0290157142857,239.238925,1855.524405,48.702315,0.0,5365.558932857142,0.0
Ireland,1994-01-01,16054.446394999999,345.22344000000004,195.20168,1897.7013299999999,48.998135,0.0,5544.179878571429,0.0
Ireland,1995-01-01,16498.588014999998,343.83868428571435,301.86502,2306.21579,49.20465,0.0,5816.945392857144,0.0
Ireland,1996-01-01,17270.783554999998,369.8173357142858,297.118625,2087.9849,49.21817,0.0,5999.847408571429,0.0
Ireland,1997-01-01,17814.684415,435.9437900000001,264.27901499999996,1779.83141,41.3924,0.0,6121.71157,0.0
Ireland,1998-01-01,18883.272345,407.8468585714286,212.27430999999999,1704.9535099999998,32.504155,0.0,6360.133807142856,0.0
Ireland,1999-01-01,19727.397200000003,423.26673285714287,255.12313999999998,1755.476065,36.132459999999995,0.0,6644.446409999999,0.0
Ireland,2000-01-01,20870.36147,535.19753,240.29497999999998,2418.2722400000002,38.51418,0.0,7268.752638571428,0.0
Ireland,2001-01-01,21914.458015,572.8035814285714,245.15235,2606.1520299999997,42.79686,0.0,7660.963367142857,0.0
Ireland,2002-01-01,21316.41772,537.4301485714285,187.92125000000001,2768.362665,54.282845,0.0,7487.9971457142865,0.0
Ireland,2003-01-01,21302.943775000003,492.7899485714286,243.45924999999997,2785.89206,76.74599500000001,0.0,7466.801685714287,0.0
Ireland,2004-01-01,21542.458094999998,519.2990485714286,164.52934499999998,2238.7285,71.977265,0.0,7381.497105714286,0.0
Ireland,2005-01-01,22486.583564999997,561.5060842857142,174.18923500000002,2500.1667599999996,64.41033,0.0,7768.748909999999,0.0
Ireland,2006-01-01,22243.27517,550.3924928571429,169.77554,2556.16729,63.182680000000005,0.0,7702.5069728571425,0.0
Ireland,2007-01-01,22213.768675,557.5515842857143,223.52153,2185.125545,41.699845,0.0,7604.441757142857,0.0
Ireland,2008-01-01,22269.13637,516.3623228571429,174.18323000000004,1938.4054749999998,34.17492000000001,0.0,7492.333747142856,0.0
Ireland,2009-01-01,20049.026205000002,394.1261242857143,207.524495,1681.5807499999999,34.91381,0.0,6672.139057142857,0.0
Ireland,2010-01-01,19869.399775,362.45966714285714,272.874285,2214.94895,30.681810000000002,0.0,6759.003902857142,0.0
Ireland,2011-01-01,18142.856284999998,345.9206857142857,224.61341,1896.036685,22.08494,0.0,6141.80392,0.0
Ireland,2012-01-01,18184.07492,375.38157000000007,147.28766000000002,1644.913645,23.970359999999996,0.0,6089.737738571429,0.0
Ireland,2013-01-01,17595.854545,368.891542857143,291.566375,1802.12438,22.450805,0.0,6000.890428571429,0.0
Ireland,2014-01-01,17260.272979999998,428.01318999999995,232.69032500000003,1535.1803449999998,20.733725,0.0,5870.549582857143,0.0
Ireland,2015-01-01,18036.677239999997,455.91634428571433,242.574465,1828.29467,21.097665,0.0,6206.957498571429,0.0
Ireland,2016-01-01,18693.069675,489.2338857142857,266.357215,1289.130155,12.501595,0.0,6278.107781428572,0.0
Ireland,2017-01-01,18120.206305,511.59338857142853,218.84145999999998,2103.993445,13.701225,0.0,6356.37694,0.0
Ireland,2018-01-01,17980.93396,495.0952371428572,283.90714,1717.3094850000002,11.921065,0.0,6207.687135714286,0.0
Ireland,1990-01-01,20398.640336666667,1852.3565466666666,10047.749415,2469.3329799999997,803.6313349999999,0.0,30498.69487,0.0
Ireland,1991-01-01,15948.522405,1505.7070800000001,10072.412049999999,2359.846875,845.62767,0.0,30732.116075000005,0.0
Ireland,1992-01-01,15892.88612,1468.97188,10066.28088,2211.62057,879.6052549999999,0.0,30519.364700000002,0.0
Ireland,1993-01-01,15982.015660000001,1472.7129699999998,10149.184035,2165.065345,905.6221850000001,0.0,30674.60019,0.0
Ireland,1994-01-01,16465.715835000003,1613.446025,10172.18721,2199.804955,928.82062,0.0,31379.974650000004,0.0
Ireland,1995-01-01,16921.390030000002,1608.667985,10404.3543,2632.15793,947.7237700000001,0.0,32514.29401,0.0
Ireland,1996-01-01,17728.65988,1699.70375,10608.545694999999,2425.1706099999997,884.9517800000001,0.0,33347.031709999996,0.0
Ireland,1997-01-01,18283.395345,1931.3165149999998,10630.24047,2091.09371,741.793265,0.0,33677.839305,0.0
Ireland,1998-01-01,19390.01729,1833.150115,10836.872580000001,2000.7254649999998,764.429035,0.0,34825.19449,0.0
Ireland,1999-01-01,20095.68015,1887.29119,10636.073840000001,2036.261895,766.88942,0.0,35422.196495000004,0.0
Ireland,2000-01-01,21249.90799,2279.26238,10141.699475,2740.869055,773.03201,0.0,37184.77091,0.0
Ireland,2001-01-01,22303.95319,2301.87431,9960.74361,2989.348075,831.3127549999999,0.0,38387.231940000005,0.0
Ireland,2002-01-01,21694.108725000002,2038.4178949999998,9789.547985000001,3095.1638900000003,885.33279,0.0,37502.571285000005,0.0
Ireland,2003-01-01,22024.046525,1742.495275,9892.68539,3234.842825,913.0966950000001,0.0,37807.16671,0.0
Ireland,2004-01-01,21910.348275,1835.5680350000002,9759.776025,2648.00099,767.5052949999999,0.0,36921.19862,0.0
Ireland,2005-01-01,22862.24912,1983.687375,9609.436425,2903.6773999999996,667.31798,0.0,38026.368299999995,0.0
Ireland,2006-01-01,22620.29188,1945.2312949999998,9431.989230000001,2924.436475,686.1689100000001,0.0,37608.11779,0.0
Ireland,2007-01-01,22587.727969999996,1970.924735,9282.186555,2546.43723,437.768925,0.0,36825.04541,0.0
Ireland,2008-01-01,22641.843074999997,1827.24925,9172.35931,2300.3267499999997,357.39418,0.0,36299.172569999995,0.0
Ireland,2009-01-01,20405.72452,1399.637735,9041.5034,2060.4573149999997,267.80134499999997,0.0,33175.124315,0.0
Ireland,2010-01-01,20220.39654,1288.9004699999998,9110.95151,2779.2658749999996,259.925685,0.0,33659.44008,0.0
Ireland,2011-01-01,18468.834665000002,1231.103575,8814.1145,2337.17468,305.128145,0.0,31156.355565,0.0
Ireland,2012-01-01,18505.19311,1334.263455,9017.65029,2034.954345,265.98176,0.0,31158.04296,0.0
Ireland,2013-01-01,17914.352039999998,1311.58266,9475.58209,2244.4161249999997,346.807815,0.0,31292.740734999996,0.0
Ireland,2014-01-01,17562.749535000003,1518.58193,9398.921875,1982.3989049999998,441.742625,0.0,30904.39487,0.0
Ireland,2015-01-01,18338.248795,1616.35792,9535.18292,2269.10327,483.975875,0.0,32242.86878,0.0
Ireland,2016-01-01,19004.19224,1733.532705,9794.530585,1699.570095,487.041325,0.0,32718.866954999998,0.0
Ireland,2017-01-01,18424.90344,1811.892125,10070.220605,2682.4627600000003,475.260035,0.0,33464.738965000004,0.0
Ireland,2018-01-01,18296.570215,1754.24975,10235.93675,2158.0412899999997,460.213455,0.0,32905.01146,0.0
Italy,1990-01-01,207914.14247,8185.4617377777795,9017.910409999999,-2291.8885075000003,4609.913242500001,0.0,105629.94067777778,0.0
Italy,1991-01-01,207906.7908075,8047.239926666666,9221.506972500001,-9782.5754125,4788.2729225,0.0,102329.01561111113,0.0
Italy,1992-01-01,207767.57598,7969.465431111113,9092.232995,-8799.5695275,4888.574464999999,0.0,102613.38272555557,0.0
Italy,1993-01-01,205386.990005,7292.463334444445,9192.7099025,-2581.583615,5001.5965475,0.0,103736.78015333333,0.0
Italy,1994-01-01,203060.16598750002,7029.374146666668,9104.732015000001,-8914.2049575,5169.4709475,0.0,99660.55814222222,0.0
Italy,1995-01-01,214172.76976250001,7660.550221111112,9062.123012499998,-12122.379422499998,5296.912717499999,0.0,103842.51736555557,0.0
Italy,1996-01-01,212438.70837,7003.0357066666675,9006.513299999999,-12857.588422499999,5470.61559,0.0,102140.03518888888,0.0
Italy,1997-01-01,215309.8897075,7122.6898388888885,9177.64123,-8807.043995,5644.362985,0.0,105489.2898077778,0.0
Italy,1998-01-01,221439.48706249997,7238.7137488888875,9013.716400000001,-7650.71587,5575.4612725,0.0,108740.02435555555,0.0
Italy,1999-01-01,223633.84429499996,7336.16939,9116.310112500001,-12103.185845000002,5556.3303675,0.0,107870.96891222222,0.0
Italy,2000-01-01,224874.74367250002,7750.64424111111,8874.299545000002,-10799.10174,5727.3447925,0.0,109384.99369666666,0.0
Italy,2001-01-01,224482.3567075,8158.248941111108,8711.696345,-15929.4590325,6069.6603975,0.0,107417.91757222223,0.0
Italy,2002-01-01,228174.36248749998,8286.634412222224,8570.849345,-18053.8763375,5865.1363775,0.0,108089.51080333332,0.0
